id,kode,nama_bahan,sumber,air_gram,energi_kal,protein_gram,lemak_gram,karbohidrat_gram,serat_gram,abu_gram,kalsium_mg,fosfor_mg,zatbesi_mg,natrium_mg,kalium_mg,tembaga_mg,seng_mg,retinol_mcg,bkaroten_mcg,karotentotal_mcg,thiamin_mg,riboflavin_mg,niasin_mg,vitc_mg,bdd,jenis_pangan,satuan,gambar
92,GP024,ikan patin bakar,KZGMI2001,70.3,144,17.5,6.3,4.3,0,1.6,191,232,1.4,379,230,0.1,0.7,0,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200
93,GR051,ikan patin segar,DABM- 1964,58,303,14,27,0,0,1,20,200,1,43,0,0,0,485,0,0,0.1,0,0,2,100,ikan kerang udang,single,https://awsimages.detik.net.id/community/media/visual/2022/05/16/resep-ikan-patin-bakar-bumbu-kecap-pedas_43.jpeg?w=1200
94,GR053,ikan patin segar,KZGMI-2001,74.4,132,17,6.6,1.1,0,0.9,31,173,1.6,77,346,0.7,0.8,0,7,0,0.2,0.03,1.7,0,0,ikan kerang udang,single,https://trubus.id/wp-content/uploads/2022/08/Tiga-Olahan-Enak-Berbahan-Baku-Ikan-Patin-dok.-trubus.jpg
95,GP025,ikan peda banjar mentah,DABM 1964,46,156,28,4,2,0,20,174,316,3.1,59,368.8,0,0.5,33,4,0,0.1,0.1,4.7,0,90,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/500-square/product-1/2020/4/28/7175728/7175728_25c6290f-ccb7-47d2-a15c-1266d270670a_1000_1000.jpg
96,GP026,ikan pepetek mentah,DABM 60/64,33,176,32,4.4,2,0,28.6,120,200,1,79,1,0,0,15,0,0,0.05,0.1,2.4,0,0,ikan kerang udang,olahan/produk,https://upload.wikimedia.org/wikipedia/commons/1/18/Eubleekeria_splendens.jpg
97,GP027,ikan pindang banjar mentah,DABM 60/64,59,157,28,4.2,1.8,0,7,50,100,1,0,0,0,0,45,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/700/VqbcmM/2020/9/9/44e37968-f73e-414b-85e9-9827c1aa143d.jpg
98,GP028,ikan pindang benggol mentah,DABM 60/64,57,170,31,4.2,0,0,7.8,50,100,1,0,0,0,0,45,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/700/product-1/2020/5/18/100272860/100272860_f2502f9f-9d38-4cdd-b059-e7ca97aa1eff_663_663
99,GP029,ikan pindang layang mentah,DABM 60/64,60,153,30,2.8,0,0,7.2,60,200,3,0,0,0,0,61,0,0,0.07,0,0,0,0,ikan kerang udang,olahan/produk,https://cf.shopee.co.id/file/0e26765825aea3e4317d06e1bdc59e54
100,GP030,ikan pindang selar mentah,DABM 60/64,60,142,27,3,0,0,10,60,200,3,0,0,0,0,61,0,0,0.07,0,0,0,0,ikan kerang udang,olahan/produk,https://s3.dimanaja.com/resep/cover/pindang-ikan-selar-e069d05.webp
101,GR054,ikan pomo segar,KZGMI-2001,68.3,147,22.5,5.2,2.6,0,1.4,80,230,1.3,0,380,0.2,0.7,89,0,0,0,0,0,0,0,ikan kerang udang,single,tidak ada
102,GR055,ikan puntin segar,KZGMI-2001,81.1,76,14.4,1.1,2.2,0,1.2,28,166,0,0,325,0.1,0.6,0,0,0,0.31,0.11,0,0,0,ikan kerang udang,single,tidak ada
103,GP032,ikan sale lais mentah,KZGPI 1990,12.4,415,61.3,17.6,2.9,0,5.8,258,919,7,381,488,17.6,1,0,0,0,0.03,0.1,17.3,0,0,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/700/product-1/2016/10/28/4294887/4294887_93a595e0-6049-492f-9da8-1a9d01d36dba.jpg
104,GP031,ikan sale mentah,BKP,8.5,534,40.2,39.3,4.9,2,7.1,199,1244,2.7,673,673,0.3,2.6,0,410,0,0.02,0.5,0,0,100,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/700/product-1/2016/10/28/4294887/4294887_93a595e0-6049-492f-9da8-1a9d01d36dba.jpg
105,0,Ikan salmon,0,71.64,179,19.93,10.43,0,0,1.33,26,0,0.25,47,394,40,0.44,0,0,0,0,0,0,4,100,ikan kerang udang,single,https://nilaigizi.com/assets/images/produk/produk_1577339830.jpg
106,GP033,ikan saluang kering mentah,KZGMI2001,33.6,284,34.1,9.9,14.6,0,7.8,1426,1103,9.5,1767,263,1.3,18.7,0,0,0,0.49,0.03,0,0,0,ikan kerang udang,olahan/produk,https://cf.shopee.co.id/file/7c26ef3abb212c815cac1b6bb8aa7314
107,GR056,ikan saluang segar,KZGMI-2001,74.8,113,13.9,4.9,3.4,0,3,642,646,1.9,51,182,0.8,3.6,0,0,0,0.21,0.02,1.8,0,89,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/id/0/0d/Rasbora-borapatensis.jpg
108,GP034,ikan sanggang masakan,KZGMI2001,42.6,240,21.7,7.7,20.7,0,7.3,159,362,9.8,2041,159,1.5,8.8,0,0,0,0.51,0.02,0,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/fafa134ca5a95acb/680x482cq70/ikan-bakar-kelabau-ala-mamak-tya-foto-resep-utama.jpg
109,GR057,ikan sarden segar,KZGMI-2001,72.7,109,19.9,1.8,3.4,0,2.2,95,597,1.3,266,227,0.3,2,195,0,0,0.26,0.03,4.4,0,0,ikan kerang udang,single,https://asset-a.grid.id/crop/0x0:0x0/700x465/photo/2020/02/17/2999385616.jpg
110,GP035,ikan selar kering mentah,DABM 1964,59,138,27,3.3,0,0,0.7,50,100,2,0,0,0,0,45,0,0,0.1,0,0,0,90,ikan kerang udang,olahan/produk,tidak ada
111,GP036,ikan selar kuning cue mentah,DABM 60/64,43,194,38,3.5,0,0,15.5,20,200,1,0,0,0,0,0,0,0,0.01,0,0,0,0,ikan kerang udang,olahan/produk,https://upload.wikimedia.org/wikipedia/commons/3/3e/Selaro_leptole_100812-6006_tdp.jpg
112,GR058,ikan selar segar,DABM- 1964,75.4,100,18.8,2.2,0,0,3.6,40,179,0.5,43,392.6,0.1,0.3,45,0,0,0.37,0.2,3.4,0,48,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/Selaro_leptole_100812-6006_tdp.jpg/1200px-Selaro_leptole_100812-6006_tdp.jpg
113,GP037,ikan sepat kering mentah,DABM 60/64,30,289,38,14,0,0,18,40,100,0.7,0,0,0,0,0,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,tidak ada
114,GR059,ikan sepat segar,KZGMI-2001,78.8,84,15.2,0.6,4.7,0,0.8,68,171,2.1,211,198,0.7,0.6,0,0,0,0.16,0.03,1.9,0,75,ikan kerang udang,single,https://i0.wp.com/agrotek.id/hewan/wp-content/uploads/2021/07/Jenis-Ciri-Habitat-dan-Makanan-Ikan-Sepat.jpg?fit=1366%2C768&ssl=1
115,GR060,ikan sidat segar,KZGPI- 1990,71.3,81,11.4,1.9,3.8,0,11.6,118,174,3,46,245.9,0,1.5,15,0,0,0,0.4,3.2,0,100,ikan kerang udang,single,https://mfcepusluh.bpsdmkp.kkp.go.id/asset/foto_berita/SIDAT_OK_-1.jpg
116,GP038,ikan sunu asin mentah,KZGMI2001,34.7,199,34.1,3.8,7.1,0,20.3,94,92,2.2,377,57,0.1,3.2,2481,0,0,1.5,0.13,7.2,0,0,ikan kerang udang,olahan/produk,https://s1.bukalapak.com/img/10859818002/large/data.jpeg
117,GR061,ikan sunu segar,KZGMI-2001,75.5,111,13.3,3.4,6.7,0,1.1,86,174,1.2,91,197,0,0.6,309,0,0,1.03,0.1,0.2,0,70,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/commons/3/32/Plectropomus_leopardus.jpg
118,GR062,ikan tahuman segar,KZGMI-2001,77.4,88,15.9,0.9,4.1,0,1.8,221,223,0,24,364,0.4,0.7,0,0,0,0.2,0.25,1.6,0,0,ikan kerang udang,single,https://rimbakita.com/wp-content/uploads/2021/01/ikan-toman.jpg
119,GR063,ikan tarmon segar,KZGMI-2001,76.7,96,19.5,1.1,2,0,0.8,9,129,0.3,43,154,0.1,0.5,0,0,0,0.15,0.02,1.7,0,0,ikan kerang udang,single,https://nakamaaquatics.id/wp-content/uploads/2018/05/Indo-Pasific-Tarpon.png
120,GR064,ikan telan segar,KZGMI-2001,75.3,95,15.8,0.7,6.5,0,1.7,503,354,0.2,58,294,1.6,1.2,0,0,0,0.18,0.02,1.9,0,0,ikan kerang udang,single,https://blogger.googleusercontent.com/img/a/AVvXsEgba6E89_I30f-0A_i3n5JS5xSCizdlJInQuk2baiseXg5ni9m3oW5P_m19BjUXNHT5-TTWCNUPtQwytE_eODWyGe9_yv6W5m6EzITwy12weA1rdZE5V5qnaUYlq_0ekxES9VRKpBrBYvmP0Bu2B4coMg1fx1gKJXs4andJfgUVrKfxbkUp1G0rB-240Q=w1200-h630-p-k-no-nu
121,GR065,ikan telur asin mentah,DABM- 1964,65,204,16,15,0,0,4,20,200,2,341,291,0.4,2.6,30,0,0,0.05,0,5.6,0,80,ikan kerang udang,single,https://i0.wp.com/resepkoki.id/wp-content/uploads/2017/09/Fish-roe.jpg?fit=540%2C404&ssl=1
122,GR066,ikan tembang segar,KZGMI-2001,78.9,101,15.1,4.1,1,0,0.9,32,163,0,50,320,0.7,0.6,0,0,0,0.02,0.05,1.5,0,0,ikan kerang udang,single,tidak ada
123,GR067,ikan tempahas segar,KZGMI-2001,76.1,98,19.6,1.7,1,0,1.6,90,190,0.6,90,320,0.1,0.5,39,0,0,0,0.1,0.1,0,0,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Wallagonia_leerii.jpg/1200px-Wallagonia_leerii.jpg
124,GP040,ikan tepung mentah,DABM 60/64,34.5,144,32.5,0.6,0,0,32.4,1000,1000,3,312,0,0,0,61,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://www.hypermart.co.id/wp-content/uploads/elementor/thumbs/39-p5q08kcf3d0lwn296wiprds6lco6xhci500fw5m7fc.jpg
125,GP041,ikan terbang segar,DABM 60/64,15,277,60,2.3,1.8,0,20.9,1209,1225,3,0,0,0,0,90,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://cdn1-production-images-kly.akamaized.net/2nIB6HIv40IwoVBiHpf01GwGYG4=/1280x720/smart/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/1379786/original/078541800_1476951455-ikan-terbang.jpg
126,GP042,ikan teri bubuk mentah,DABM 60/64,37.8,170,33.4,3,0,0,25.8,1200,1500,3.6,0,0,0,0,64,0,0,0.15,0,0,0,0,ikan kerang udang,olahan/produk,https://healthycornersby.com/wp-content/uploads/2020/02/WhatsApp-Image-2020-02-24-at-9.55.30-AM.jpeg
127,GP043,ikan teri kering mentah,DABM 60/64,16.7,331,68.7,4.2,0,0,10.4,2381,1500,23.4,0,0,0,0,61,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://cdn0-production-images-kly.akamaized.net/4bbReyz-sVqbGn_hW5cfWFGKH3k=/735x0:1734x1332/469x625/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/2874061/original/070741100_1565075348-shutterstock_1277489326.jpg
128,GR068,ikan teri kering tawar mentah,KZGPI- 1990,80,74,10.3,1.4,4.1,0,4.2,972,253,3.9,554,126.1,305.2,0.2,13,0,28,0.24,0.1,1.9,0,100,ikan kerang udang,single,https://id-live-01.slatic.net/p/2c66b75ba7c1ae5fc1aff0e6ba330871.jpg
129,GP044,ikan teri nasi kering mentah,KZGPI 1990,5.2,347,48.8,6.4,19.6,0,20,4608,1200,18.6,0,0,0,0,61,0,130,1.12,0,0,0,0,ikan kerang udang,olahan/produk,https://s0.bukalapak.com/img/54156313/large/teri_nasi.jpg
130,GR069,ikan teri segar,KZGMI-2001,78.8,82,17.4,0.4,2.3,0,1.1,145,130,1.8,110,275,0.1,0.8,581,0,0,0.64,0.03,1.5,0,0,ikan kerang udang,single,https://imgx.parapuan.co/crop/158x87:1101x703/945x630/photo/2022/03/17/istock-1338406521jpg-20220317072335.jpg
131,GR070,ikan teri tepung mentah,KZGMI-2001,74.7,100,13.7,1.5,8,0,2.1,92,606,1.7,202,227,0.2,1.6,181,0,0,0.35,0.03,6.6,0,100,ikan kerang udang,single,https://kbu-cdn.com/dk/wp-content/uploads/teri-kriuk.jpg
132,GR071,ikan titang segar,KZGMI-2001,76.9,96,19.2,2,0.2,0,2.1,340,340,0.8,370,300,0.1,2,26,0,0,0,0,0,0,0,ikan kerang udang,single,https://www.greeners.co/wp-content/uploads/2021/06/Ikan-Kiper.jpg
133,GR070,ikan tongkol segar,KZGMI2001,37.8,358,20.7,26.4,9.4,0,5.7,48,311,15.1,2684,59,0.4,3,1866,0,0,0.21,0.54,2.1,0,100,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/commons/5/5d/Euthyn_affin_101018-8111_tdp.jpg
134,0,Ikan tuna,0,68.09,144,23.33,4.9,0,0,1.18,8,254,1.02,39,252,80,0.6,0,0,0,0,0,0,0,100,ikan kerang udang,single,https://nilaigizi.com/assets/images/produk/produk_1577344590.jpg
135,GP039,ikan turi segar,KZGPI 1990,4.3,316,60.1,6.5,22.4,0,6.7,3196,1976,16.6,0,0,0,0,320,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,https://www.garnesia.com/images/vendor/v4934.jpg
136,GP070,jambal goreng masakan,KZGMS 1993,13.4,286,48.5,9.2,2.3,0,26.6,207,457,3.3,0,0,0,0,109,0,160,0.4,0,3.1,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/c8380e9b21a49f17/680x482cq70/ikan-asin-jambal-goreng-renyah-tips-foto-resep-utama.jpg
137,GP071,jukku pallu kaloa masakan,KZGMI2001,69.4,15,15.2,4.3,8.8,0,2.3,40,170,1.1,605,153,0.6,1.1,0,0,0,0.3,0.14,7.5,0,0,ikan kerang udang,olahan/produk,"https://blue.kumparan.com/image/upload/fl_progressive,fl_lossy,c_fill,q_auto:best,f_jpg,w_480/bj0crytdzulie8ypcyxz.jpg"
138,GP072,kaholeo masakan,KZGMI2001,11.2,413,28.7,19.8,29.8,0,10.5,909,1291,0,0,1171,0.1,3.1,4236,0,0,1.34,0.03,5.7,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/e82d99f1eb64c14b/680x482cq70/ikan-teri-kaholeo-masak-asam-khas-buton-sulawesi-foto-resep-utama.jpg
139,GR072,keong segar,DABM- 1964,81,64,12,1,2,0,4,217,78,1.7,231,0,0.37,0.1,0,244,0,0,0,0,0,46,ikan kerang udang,single,tidak ada
140,GR073,kepiting segar,DABM- 1964,68.1,151,13.8,3.8,14.1,0,0.2,210,250,1.1,0,0,0,0,61,0,0,0.05,0,0,0,45,ikan kerang udang,single,tidak ada
141,GP045,kerang asap mentah,KZGMI2001,9.3,393,38.9,13.3,29.4,0,9.1,420,410,8.5,160,50,0.6,3.7,0,0,0,0.3,1.7,0.2,0,100,ikan kerang udang,olahan/produk,https://paxelmarket.co/wp-content/uploads/2022/06/Screen-Shot-2022-06-29-at-10.00.22.png
142,GP046,kerang dendeng mentah,KZGPI 1990,18.3,357,41.1,10,25.6,0,5,217,904,5.2,0,0,0,0,0,0,329,0.27,0,0,0,100,ikan kerang udang,olahan/produk,https://4.bp.blogspot.com/-5I6Zu0DTOK8/V6wE5yIdA-I/AAAAAAAAJGY/SQEdOWqHUoEpdwm-J9RhQMDoXODT-zkrwCLcB/s1600/DK1x.jpg
143,GR074,kerang segar,KZGPI- 1990,78.2,101,14.4,2.6,3.9,0,0.9,321,270,15.6,0,0,0,0,0,0,0,0.01,0,0,0,100,ikan kerang udang,single,tidak ada
144,GR075,kodok segar,DABM- 1964,81.9,73,16.4,0.3,0,0,1.4,18,147,1.1,0,0,0,0,0,0,0,0.14,0,0,0,65,ikan kerang udang,single,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhmeQYqX74WTMCJTIO2HnZZT8Ffw091uAsMlNwFrXw-7CB0TARNDJK4xVwMKTr7dFMOpSCZoNX0qO_5gI8oNfog0ymHClf25cs8AbUs4xqcbJ0aDDcUd1ow7JyZnvtfaT1pgl_sT3TjxdP41i0ACR6UctmGTsTOPvkakgVLf0y1gPf63c2VPllg40mK/w1200-h630-p-k-no-nu/Pig%20Frog.jpg
145,GR076,kura-kura segar,DABM- 1964,80,83,19.1,0.2,0,0,0.7,27,87,0.7,0,0,0,0,0,0,0,0.2,0,0,0,70,ikan kerang udang,single,tidak ada
146,GR077,kuro segar,KZGPI- 1990,79.9,87,16,2.2,1,0,0.9,75,136,1,0,0,0,0,6,0,0,0.04,0,0,0,52,ikan kerang udang,single,tidak ada
147,GP073,lawara penjah,KZGMI2001,64.5,207,7.4,15.4,9.6,0,2.9,114,219,5.9,683,117,0.5,0.7,0,38,0,0.19,0.04,0,14,100,ikan kerang udang,olahan/produk,tidak ada
148,GR078,lokan segar,KZGMI-2001,80.9,217,11,1.7,5.1,0,1.3,20,390,10.9,3,7,0.2,2.7,0,0,0,0.45,0.07,0,0,0,ikan kerang udang,single,https://cdn-2.tstatic.net/aceh/foto/bank/images/ilustrasi-lokan_20160410_120327.jpg
149,GP074,model masakan,KZGMI2001,83.9,79,2.2,4,8.6,0,1.3,8,33,0.8,147,34,0.1,0.5,0,0,0,0.16,0.02,0,0,0,ikan kerang udang,olahan/produk,tidak ada
150,GP075,mujahir acar kuning masakan,KZGPI 1990,43.1,330,17.8,23.4,12.1,1.1,4.6,154,357,5.3,0,0,0,0,24,0,4130,0.15,0,0,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/8bebe8ed6c7b4f07/680x482cq70/ikan-mujair-acar-kuning-foto-resep-utama.jpg
151,GP076,parede baleh masakan,KZGMI2001,80,87,10.5,2.5,5.5,0,1.5,35,215,0.9,416,59,0.1,0.2,0,0,0,0.24,0,0.7,0,0,ikan kerang udang,olahan/produk,"https://cdn.yummy.co.id/content-images/images/20200815/2YZZLlB1Zbu1u15lVU5vD8BzPnocXd9x-31353937343730313934d41d8cd98f00b204e9800998ecf8427e.jpg?x-oss-process=image/format,webp"
152,GP077,pempek adaan masakan,KZGMI2001,62.6,162,4.9,3,27.8,0,1.7,26,116,1,488,119,0.1,0.2,0,0,0,0.3,0.03,1,0,0,ikan kerang udang,olahan/produk,https://asset.kompas.com/crops/ZCo2_DcJAXGslXbYIM3Zv4nCzsA=/0x41:1000x708/750x500/data/photo/2021/03/01/603c1e79dd9d3.jpg
153,GP078,pempek belida masakan,KZGPI 1990,61.4,156,4.2,1.4,31.6,0.2,1.4,100,55,3.3,0,0,0,0,0,0,0,0.03,0,0,0,0,ikan kerang udang,olahan/produk,https://storage.hpaindonesia.net:8215/assets/71fe72e0c41bc168b875616e063f59fe/a5ef8b002a65c712f64b2d7df37c80c5.jpg
154,GP079,pempek kapal selam masakan,KZGMI2001,63.4,152,4.5,2.3,28.2,0,1.6,19,115,1.6,628,91,0.1,0.2,0,0,0,0.2,0.03,1,0,0,ikan kerang udang,olahan/produk,https://blog.duniamasak.com/wp-content/uploads/image2-1024x1024.jpeg
155,GP080,pempek kelesan masakan,KZGPI 1990,53,211,12.3,6.1,26.6,0.4,2,840,176,1.8,0,0,0,0,14,0,888,0.25,0,0,0,0,ikan kerang udang,olahan/produk,https://assets.ayobandung.com/crop/0x0:0x0/750x500/webp/photo/halloseleb/2020/11/Pempek-1.png
156,GP081,pempek kulit masakan,KZGMI2001,45.7,243,5.2,7.3,39.1,0,2.7,16,96,2,555,102,0.1,0.6,0,0,0,0.2,0.02,0.9,0,0,ikan kerang udang,olahan/produk,https://img.kurio.network/qccsgXHXu9eyYhL6WTN-KoaY8xE=/1200x1200/filters:quality(80)/https://kurio-img.kurioapps.com/20/06/05/40ff5973-31a7-407f-be12-b3d3af335023.jpg
157,GP082,pempek telur masakan,KZGMI2001,62.4,156,4.7,2.7,28.3,0,1.9,13,83,1.3,448,48,0.1,0.6,0,0,0,0.2,0.05,1.1,0,0,ikan kerang udang,olahan/produk,0
158,GP083,pempek tenggiri masakan,KZGPI 1990,56.3,173,7.2,1.2,33.4,0.2,1.9,164,80,3.1,0,0,0,0,0,0,0,0.02,0,0,0,0,ikan kerang udang,olahan/produk,https://s0.bukalapak.com/uploads/content_attachment/fd3107d582c4f80e5448ada5/original/foto_utama_pempek_2.jpg
159,GP084,pencok lele masakan,KZGPI 1990,47.5,372,7.8,36.3,3.5,0,4.9,289,295,5.3,0,0,0,0,64,0,12070,0.12,0,0,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/385569312441e99f/680x482cq70/pencok-lele-foto-resep-utama.jpg
160,GP085,pinda,KZGMI2001,71,107,15.9,0.6,0.4,0,3.1,375,336,1.9,526,330,0.2,1,896,0,0,0.89,0.05,0.5,0,0,ikan kerang udang,olahan/produk,https://cdn.idntimes.com/content-images/post/20200530/2-a6cb06028f22e293879ec7f5cc4a19fd.jpg
161,GP086,pindang kenari masakan,KZGMI2001,80.1,124,9.5,9.6,0,0,2.8,120,220,1.3,370,270,0.3,1.2,18,381,0,0,0,0.1,0,0,ikan kerang udang,olahan/produk,https://lestariweb.com/ResepImages/PindangIkanKenari.jpg
162,GR079,rajungan segar,KZGMI-2001,80.2,76,12.1,2,2.4,0,2.7,721,214,2.2,69,192,1.7,2.9,599,40,0,0.2,0.25,0.2,0,0,ikan kerang udang,single,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Portunus_sanguinolentus.jpg/1200px-Portunus_sanguinolentus.jpg
163,GP047,rebon kering mentah,DABM 60/64,21.6,299,59.4,3.6,3.2,0,12.2,2306,625,21.4,0,0,0,0,0,0,0,0.06,0,0,0,0,ikan kerang udang,olahan/produk,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/8/13/d25ccc26-81c6-414e-9210-b7b5a5903789.jpg
164,GR080,rebon udang kecil segar,DABM- 1964,79,81,16.2,1.2,0.7,0,2.9,757,292,2.2,169,202.9,0.7,1.2,18,0,0,0.04,0.1,2.4,0,100,ikan kerang udang,single,https://agrozine.id/wp-content/uploads/2022/07/Udang-Rebon.jpg
165,GP048,rebung laut mentah,KZGMI2001,18.2,320,7.2,4.2,63.3,0,7.1,240,570,6.6,20,1040,1.5,6.2,917,0,0,0,0,4.9,0,0,ikan kerang udang,olahan/produk,https://drive.google.com/file/d/1LZOGoU3M3XcPbU5_HaAZ26ybCTbiTXpT/view?usp=sharing
166,GR081,rusip,KZGPI- 1990,58.5,110,11.5,2,11.7,0,16.3,479,348,7.1,0,0,0,0,0,0,0,0.04,0,0,0,100,ikan kerang udang,single,https://indonesiakaya.com/wp-content/uploads/2020/10/1__Sambal_rusip_merupakan_sambal_khas_masyarakat_Bangka_yang_terbuat_dari_ikan_teri_edit.jpg
167,GP087,saboko gurita masakan,KZGMI2001,76.2,87,15.7,1.5,2.6,0,4.1,60,14,2.1,200,180,0.9,4,38,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,tidak ada
168,GP088,saboko saltan masakan,KZGMI2001,76,113,17.1,3.6,3,0,0.3,240,60,0.5,40,350,0.2,0.6,27,0,0,0,0,0.1,0,0,ikan kerang udang,olahan/produk,tidak ada
169,GP089,saboko sardin masakan,KZGMI2001,70,110,12.9,4.3,4.9,0,7.9,220,520,6,200,280,0.2,3.9,37,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,tidak ada
170,GP049,sardines dalam kaleng,DABM 60/64,47.1,338,21.1,27,1,0,3.8,354,434,3.5,0,0,0,0,76,0,0,0.1,0,0,0,0,ikan kerang udang,olahan/produk,https://linisehat.com/wp-content/uploads/2020/11/sarden-kaleng2.jpg
171,GP090,sate bandeng,BKP,47.1,283,12.1,16.8,20.9,2,3.1,118,186,1.2,543,199,0.2,0.9,0,2,0,0.02,0.02,0,0,82.4,ikan kerang udang,olahan/produk,https://asset.kompas.com/crops/4UfXhXtR7hK2atnUpqKRHGbhFuk=/3x0:700x465/750x500/data/photo/2021/02/16/602b2a91ca7f1.jpg
172,GP091,sepi masakan,KZGMI2001,66.1,88,7.9,1.6,10.6,0,13.8,924,350,2.3,873,258,1,1.1,783,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,https://img-global.cpcdn.com/recipes/5816c55413474302/1200x630cq70/photo.jpg
173,GP092,tekwan masakan,KZGMI2001,86.7,53,1.9,0.9,9.4,0,1.1,9,41,1,174,42,0,0,99,0,0,0.1,0.02,0.4,0,0,ikan kerang udang,olahan/produk,https://cdn0-production-images-kly.akamaized.net/j6uieBQwJPfQO1YqUyADA34MfBA=/0x355:667x731/1200x675/filters:quality(75):strip_icc():format(webp)/kly-media-production/medias/3402174/original/073058800_1615863502-shutterstock_1597851637.jpg
174,GP093,teri belado masakan,KZGPI 1990,25.8,365,23.7,22.3,17.5,0,10.9,869,348,4,0,0,0,0,27,0,1567,0.13,0,0,0,0,ikan kerang udang,olahan/produk,https://t-2.tstatic.net/medan/foto/bank/images/Resep-Balado-Teri-Kacang.jpg
175,GP050,teripang dendeng mentah,KZGPI 1990,12.5,462,39.1,32.4,3.5,0,12.5,499,616,96.4,315,402.5,0,0,2,0,144,1.37,0,5.3,0,100,ikan kerang udang,olahan/produk,https://nilaigizi.com/assets/images/produk/produk_1535784851.jpg
176,GP094,tumis bandeng masakan,KZGMI2001,70.5,189,11.3,15.7,0.6,0,1.9,56,129,0.4,314,280,0.1,0.7,579,0,0,0.46,0.02,0,0,0,ikan kerang udang,olahan/produk,tidak ada
177,GP095,tumis keumamah,KGZMI2001,45.7,300,14.5,20,15.5,4.5,4.3,0,0,0,0,0,0,0,0,8,0,0.63,0.04,0,7,100,ikan kerang udang,olahan/produk,tidak ada
178,GR082,udang besar segar,KZGMI-2001,79,81,16.5,0.3,3,0,1.2,87,167,0.7,95,132,0.7,1.2,0,3,0,0.24,0.03,2.9,0,68,ikan kerang udang,single,https://pasarkan.kaltaraprov.go.id/images/900/800/210829115219655ef78596-338e-4fe7-8f87-331786b072b3.jpg
179,GP051,udang galah segar,KZGMI2001,14.9,278,62.6,4.1,2.2,0,16.2,760,510,5.2,540,360,2.4,3.2,39,0,0,0,0,0.1,0,0,ikan kerang udang,olahan/produk,"https://static.wixstatic.com/media/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg/v1/fill/w_640,h_352,al_c,lg_1,q_80,enc_auto/bcf5ea_c77ded4f24e741db9aa545a1b425dbc7~mv2.jpg"
180,GP052,udang kering mentah,KZGMI2001,24.5,273,47.8,3.8,12.5,0,11.5,1109,789,2.4,651,802,2.6,10.8,0,0,0,0,0,0,0,0,ikan kerang udang,olahan/produk,https://cf.shopee.co.id/file/49eaffdb18468e87339980ffab3d60c9
181,GR083,udang papay mentah,KZGMI-2001,85.5,56,11.4,0.6,1.2,0,1.3,30,20,0.3,190,210,0.4,0.8,0,0,0,0.14,0,0.1,0,68,ikan kerang udang,single,https://img-global.cpcdn.com/recipes/c9f87393e4cf6300/680x482cq70/sambel-goreng-udang-rebon-udang-papay-foto-resep-utama.jpg
182,GR084,udang segar,DABM- 1964,75,91,21,0.2,0.1,0,3.7,136,170,8,178,222.4,0.3,1.3,18,4,0,0.01,0.4,3.7,0,68,ikan kerang udang,single,https://asset.kompas.com/crops/z1Urz8LH3HtS9_TFNYDe-y7O2BQ=/0x0:1280x853/750x500/data/photo/2022/04/09/6250f722f0f82.jpg
